event-id,visible,timestamp,location-l,location_l,sensor-typ,individual,tag-local-,individu_1,study-name,Animal,Migratory,Citation,Name1,Park,Code1,x,y
3440996593,1,2/21/2015 22:07,26.7242,-18.87725,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1103711,7902974
3440996594,1,2/22/2015 22:07,26.69805,-18.85985,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1101009,7904997
3440996596,1,2/24/2015 22:07,26.65905,-18.901367,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1096736,7900518
3440996595,1,2/25/2015 16:07,26.653167,-18.870717,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1096224,7903942
3440996597,1,2/25/2015 22:07,26.7538,-18.828417,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1107018,7908297
3440996598,1,2/26/2015 22:07,26.791717,-18.869033,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1110881,7903654
3440996599,1,2/27/2015 22:07,26.72255,-18.940267,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1103310,7895980
3440996600,1,2/28/2015 22:07,26.700117,-18.8826,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1101146,7902462
3440996601,1,3/1/2015 22:07,26.708417,-18.786883,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1102366,7913067
3440996602,1,3/2/2015 22:07,26.8221,-18.773533,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1114444,7914159
3440996603,1,3/3/2015 22:07,26.844217,-18.749083,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1116874,7916798
3440996604,1,3/4/2015 22:11,26.817633,-18.7332,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1114118,7918655
3440996605,1,3/5/2015 22:11,26.80085,-18.749517,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1112282,7916901
3440996606,1,3/6/2015 22:11,26.819017,-18.7392,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1114243,7917984
3440996607,1,3/7/2015 22:11,26.815017,-18.7588,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1113748,7915820
3440996608,1,3/8/2015 22:11,26.84855,-18.759017,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1117296,7915680
3440996609,1,3/9/2015 22:11,26.790633,-18.766283,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1111140,7915073
3440996610,1,3/10/2015 22:11,26.841183,-18.7472,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1116560,7917018
3440996611,1,3/11/2015 22:11,26.783217,-18.728,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1110494,7919352
3440996612,1,3/12/2015 22:11,26.948767,-18.68355,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1128184,7923713
3440996613,1,3/13/2015 22:11,26.9714,-18.6162,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1130832,7931117
3440996614,1,3/14/2015 22:11,26.980167,-18.6338,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1131695,7929130
3440996615,1,3/15/2015 22:11,26.9549,-18.6558,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1128937,7926775
3440996616,1,3/16/2015 22:11,26.92895,-18.601633,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1126388,7932886
3440996617,1,3/17/2015 22:11,26.951,-18.630517,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1128617,7929598
3440996618,1,3/18/2015 22:11,26.953133,-18.618183,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1128889,7930962
3440996619,1,3/19/2015 22:11,26.957383,-18.6313,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1129291,7929489
3440996620,1,3/20/2015 22:11,26.963683,-18.595733,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1130090,7933419
3440996621,1,3/21/2015 22:11,26.979067,-18.564083,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1131837,7936882
3440996622,1,3/22/2015 22:11,26.948033,-18.569067,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1128530,7936437
3440996623,1,3/23/2015 22:11,26.949517,-18.591933,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1128603,7933891
3440996624,1,3/24/2015 22:11,26.9522,-18.59045,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1128893,7934047
3440996625,1,3/25/2015 22:11,26.96335,-18.587683,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1130084,7934315
3440996626,1,3/26/2015 22:11,26.92815,-18.633283,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1126187,7929372
3440996627,1,3/27/2015 22:11,26.905617,-18.659833,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1123702,7926501
3440996628,1,3/28/2015 23:11,26.907617,-18.6564,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1123927,7926875
3440996629,1,3/29/2015 23:11,26.891633,-18.64665,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1122269,7928014
3440996630,1,3/30/2015 23:11,26.912667,-18.657017,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1124459,7926789
3440996631,1,3/31/2015 23:11,26.924583,-18.6486,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1125752,7927682
3440996632,1,4/1/2015 23:11,26.89845,-18.6395,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1123018,7928785
3440996633,1,4/2/2015 23:38,26.8729,-18.715683,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1120033,7920409
3440996634,1,4/3/2015 23:38,26.826417,-18.709067,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1115136,7921306
3440996635,1,4/4/2015 23:38,26.768767,-18.725617,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1108973,7919666
3440996636,1,4/5/2015 23:38,26.772383,-18.7469,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1109279,7917290
3440996637,1,4/6/2015 23:38,26.86135,-18.837983,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1118361,7906861
3440996638,1,4/7/2015 23:38,26.8708,-18.9256,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1119036,7897093
3440996639,1,4/8/2015 23:38,26.81575,-18.908717,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1113278,7899162
3440996640,1,4/9/2015 23:38,26.644983,-18.7831,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1095669,7913702
3440996641,1,4/10/2015 23:38,26.585833,-18.75775,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1089500,7916715
3440996642,1,4/11/2015 23:38,26.570267,-18.8295,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1087602,7908798
3440996643,1,4/12/2015 23:38,26.618283,-18.933667,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1092312,7897068
3440996644,1,4/13/2015 23:38,26.596167,-18.871833,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1090193,7904010
3440996645,1,4/14/2015 23:38,26.633133,-18.916083,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1093944,7898971
3440996646,1,4/15/2015 23:38,26.669767,-18.837533,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1098097,7907572
3440996647,1,4/16/2015 23:38,26.612833,-18.763033,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1092338,7916039
3440996648,1,4/17/2015 23:38,26.91655,-18.661183,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1124855,7926312
3440996649,1,4/18/2015 23:38,26.9174,-18.59645,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1125183,7933502
3440996650,1,4/19/2015 23:38,26.933867,-18.6428,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1126757,7928294
3440996651,1,4/20/2015 23:38,26.948433,-18.59465,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1128478,7933593
3440996652,1,4/21/2015 23:38,26.947433,-18.5576,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1128509,7937714
3440996653,1,4/22/2015 23:38,26.943583,-18.552667,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1128119,7938275
3440996654,1,4/23/2015 23:38,26.943833,-18.598533,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1127976,7933178
3440996655,1,4/24/2015 23:38,26.928217,-18.667633,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1126067,7925554
3440996656,1,4/25/2015 23:39,26.9312,-18.660817,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1126408,7926301
3440996657,1,4/26/2015 23:38,26.91885,-18.599033,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1125327,7933210
3440996658,1,4/27/2015 23:38,26.9459,-18.630917,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1128076,7929572
3440996659,1,4/28/2015 23:38,26.900767,-18.64815,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1123231,7927816
3440996660,1,4/29/2015 23:38,26.9177,-18.658317,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1124987,7926627
3440996661,1,4/30/2015 23:38,26.953017,-18.648267,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1128765,7927619
3440996662,1,5/1/2015 23:38,26.941167,-18.5907,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1127723,7934058
3440996663,1,5/2/2015 23:38,26.955867,-18.605567,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1129225,7932354
3440996664,1,5/3/2015 23:38,27.0004,-18.605683,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1133944,7932183
3440996665,1,5/4/2015 23:38,26.972967,-18.63745,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1130919,7928750
3440996666,1,5/5/2015 23:42,26.948783,-18.637533,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1128357,7928827
3440996667,1,5/6/2015 23:42,26.954883,-18.653583,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1128943,7927022
3440996668,1,5/7/2015 23:42,26.929933,-18.663783,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1126263,7925976
3440996670,1,5/9/2015 23:42,26.921883,-18.665433,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1125404,7925821
3440996669,1,5/10/2015 1:42,26.91995,-18.663267,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1125207,7926069
3440996671,1,5/10/2015 23:42,26.955483,-18.662017,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1128976,7926082
3440996672,1,5/11/2015 23:43,26.9816,-18.672533,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1131703,7924821
3440996673,1,5/12/2015 23:46,26.956167,-18.629183,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1129170,7929728
3440996674,1,5/13/2015 23:46,26.973767,-18.627717,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1131040,7929829
3440996675,1,5/14/2015 23:46,26.988267,-18.598,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1132686,7933080
3440996676,1,5/15/2015 23:46,26.969383,-18.636333,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1130543,7928887
3440996677,1,5/16/2015 23:46,26.969667,-18.66865,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1130453,7925295
3440996678,1,5/17/2015 23:46,26.957817,-18.689767,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1129120,7922990
3440996679,1,5/18/2015 23:46,26.924733,-18.663083,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1125715,7926072
3440996680,1,5/19/2015 23:46,26.92745,-18.6745,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1125960,7924794
3440996681,1,5/20/2015 23:46,26.912633,-18.630433,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1124553,7929743
3440996682,1,5/21/2015 23:46,26.923283,-18.661233,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1125568,7926283
3440996683,1,5/22/2015 23:46,26.917233,-18.660033,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1124932,7926438
3440996684,1,5/23/2015 23:46,26.962117,-18.602917,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1129897,7932626
3440996685,1,5/24/2015 23:47,26.9715,-18.66325,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1130668,7925889
3440996686,1,5/25/2015 23:46,26.967233,-18.671217,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1130186,7925018
3440996687,1,5/26/2015 23:46,26.963367,-18.656917,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1129830,7926621
3440996688,1,5/27/2015 23:46,26.980783,-18.636617,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1131750,7928815
3440996689,1,5/28/2015 23:46,26.9837,-18.604567,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1132178,7932367
3440996690,1,5/29/2015 23:46,26.962267,-18.613533,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1129874,7931446
3440996691,1,5/30/2015 23:46,26.9871,-18.561217,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1132699,7937172
3440996692,1,5/31/2015 23:46,26.96205,-18.606533,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1129877,7932225
3440996693,1,6/1/2015 23:46,26.970967,-18.559567,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1130996,7937412
3440996694,1,6/2/2015 23:47,26.939267,-18.623217,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1127401,7930451
3440996695,1,6/3/2015 23:46,26.91175,-18.720017,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1124130,7919792
3440996696,1,6/4/2015 23:46,26.891317,-18.730533,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1121928,7918695
3440996697,1,6/5/2015 23:46,26.915883,-18.72805,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1124538,7918884
3440996698,1,6/6/2015 23:46,26.898633,-18.658433,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1122968,7926681
3440996699,1,6/7/2015 23:46,26.910533,-18.639167,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1124299,7928780
3440996700,1,6/8/2015 23:46,26.990933,-18.601067,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1132958,7932730
3440996701,1,6/9/2015 23:46,26.970417,-18.584417,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1130845,7934653
3440996702,1,6/10/2015 23:46,26.948617,-18.581933,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1128544,7935006
3440996703,1,6/11/2015 23:46,26.926317,-18.619983,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1126041,7930856
3440996704,1,6/12/2015 23:46,26.945683,-18.619367,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1128095,7930856
3440996705,1,6/13/2015 23:46,26.963333,-18.6642,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1129799,7925812
3440996706,1,6/14/2015 23:46,26.960033,-18.64675,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1129514,7927763
3440996707,1,6/15/2015 23:46,26.985367,-18.61555,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1132314,7931140
3440996708,1,6/16/2015 23:46,26.989467,-18.615,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1132750,7931187
3440996709,1,6/17/2015 23:46,26.9688,-18.602883,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1130606,7932606
3440996710,1,6/18/2015 23:46,27.01295,-18.6051,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1135276,7932203
3440996711,1,6/19/2015 23:46,27.036367,-18.609333,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1137741,7931649
3440996712,1,6/20/2015 23:46,27.030783,-18.597633,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1137193,7932970
3440996713,1,6/21/2015 23:47,26.970833,-18.630733,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1130718,7929504
3440996714,1,6/22/2015 23:46,26.9526,-18.615817,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1128841,7931226
3440996715,1,6/23/2015 23:46,26.941383,-18.62565,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1127617,7930173
3440996716,1,6/24/2015 23:46,26.976083,-18.600417,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1131386,7932855
3440996717,1,6/25/2015 23:46,26.928,-18.595867,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1126309,7933530
3440996718,1,6/26/2015 23:50,26.928317,-18.621667,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1126247,7930662
3440996719,1,6/27/2015 23:50,26.906433,-18.631067,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1123894,7929694
3440996720,1,6/28/2015 23:50,26.917833,-18.66095,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1124992,7926334
3440996721,1,6/29/2015 23:50,26.99775,-18.60695,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1133658,7932052
3440996722,1,6/30/2015 23:50,26.978233,-18.6144,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1131562,7931293
3440996723,1,7/1/2015 23:50,27.011067,-18.607717,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1135066,7931919
3440996724,1,7/2/2015 23:50,27.020767,-18.636367,gps,Loxodonta africana,AWT_539,AWT_539,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month1 Year1 Animal1,1135987,7928701
